Core,Date,Colony,Time,Sample.Time,YII,C.SH,D.SH,tot.SH,D.Prp,Community,Target_temp,Week_temp,Bleaching,Experiment,Tre_1,Rep_1,Tre_2,Tre_3,Rep_3,Bleached,Tre_4
S4-18,2017-06-15,S4,T23,T23_S4-18,0.251,0,0.0006514231,0.0006514231,1,D,32,29.8219074627,Bleaching,Nutrients2,N+P+Food,2,NH4,NH4,2,Yes,Mcav
S4-18,2017-07-20,S4,T24,T24_S4-18,0.214,0,0.0286227618,0.0286227618,1,D,26,NA,Control,Mcav,N+P+Food,2,NH4,NH4,2,Yes,Mcav
S4-19,2015-06-30,S4,T0,T0_S4-19,0.529,0.002254354,0.0064420749,0.0086964288,0.7407724478,D,26,NA,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2015-08-04,S4,T1,T1_S4-19,0.546,0.0210546148,0.004491564,0.0255461788,0.1758213635,C,26,25.6870654762,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2015-10-02,S4,T2,T2_S4-19,0.534,0.0110987928,0.0022819245,0.0133807173,0.1705382755,C,26,NA,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2015-10-21,S4,T3,T3_S4-19,0.592,0.0168155131,0.0046197563,0.0214352694,0.2155212624,C,26,NA,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2015-12-12,S4,T4,T4_S4-19,0.521,0.007724792,0.0017180067,0.0094427987,0.1819382939,C,26,24.1799131737,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-01-14,S4,T5,T5_S4-19,0.571,0.0186690539,0.0076404535,0.0263095074,0.2904065593,C,26,24.7799156627,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-01-25,S4,T6,T6_S4-19,0.563,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-02-01,S4,T7,T7_S4-19,0.496,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-02-05,S4,T8,T8_S4-19,0.47,0.0003097449,0.0010239979,0.0013337428,0.7677626451,D,32,32.5288869048,Bleaching,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-02-12,S4,T9,T9_S4-19,0.365,0,0.1587499533,0.1587499533,1,D,32,32.8829107143,Bleaching,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-02-22,S4,T10,T10_S4-19,0.102,NA,NA,NA,NA,NA,32,28.6980863095,Bleaching,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-04-05,S4,T11,T11_S4-19,0.525,0,0.0189517169,0.0189517169,1,D,27,NA,Recovery ,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-05-26,S4,T12,T12_S4-19,NA,0,0.0064225158,0.0064225158,1,D,27,NA,Control,Nutrients1,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-06-13,S4,T13,T13_S4-19,NA,0,0.0100387096,0.0100387096,1,D,27,NA,Control,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-07-19,S4,T14,T14_S4-19,NA,0,0.0060324399,0.0060324399,1,D,27,27.1685208333,Control,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2016-09-26,S4,T15,T15_S4-19,NA,0,0.0005858608,0.0005858608,1,D,26,NA,Control,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-03-23,S4,T16,T16_S4-19,NA,0,0.0018926053,0.0018926053,1,D,26,26.3338953846,Control,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-05-11,S4,T17,T17_S4-19,0.512,0,0.0077772476,0.0077772476,1,D,26,27.3250833333,Control,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-05-18,S4,T18,T18_S4-19,0.492,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-05-25,S4,T19,T19_S4-19,0.489,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-06-01,S4,T20,T20_S4-19,0.481,0,0.0162718885,0.0162718885,1,D,32,31.6596716418,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-06-03,S4,T21,T21_S4-19,0.469,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-06-08,S4,T22,T22_S4-19,0.45,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-06-15,S4,T23,T23_S4-19,0.39,0.0002324666,0.0120589158,0.0122913824,0.9810870219,D,32,29.8219074627,Bleaching,Nutrients2,N,1,NO3,Control,1,Yes,Mcav
S4-19,2017-07-20,S4,T24,T24_S4-19,0.413,0,0.0064648979,0.0064648979,1,D,26,NA,Control,Mcav,N,1,NO3,Control,1,Yes,Mcav
S4-19,2018-01-22,S4,T26,T26_S4-19,NA,0,0.003223585,0.003223585,1,D,26,NA,Control,Mcav,N,1,NO3,Control,1,Yes,Mcav
S4-20,2015-06-30,S4,T0,T0_S4-20,0.536,7.20962412677755E-05,0.0024454238,0.0025175201,0.9713621978,D,26,NA,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2015-08-04,S4,T1,T1_S4-20,0.463,0.0019250419,0.0069989019,0.0089239438,0.7842835032,D,26,25.6870654762,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2015-10-02,S4,T2,T2_S4-20,0.424,0.0028288213,0.0128363651,0.0156651864,0.8194198761,D,26,NA,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2015-10-21,S4,T3,T3_S4-20,0.411,0.0016160772,0.0194159922,0.0210320694,0.9231612844,D,26,NA,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2015-12-12,S4,T4,T4_S4-20,0.308,NA,NA,NA,NA,NA,26,24.1799131737,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-01-14,S4,T5,T5_S4-20,0.447,NA,NA,NA,NA,NA,26,24.7799156627,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-01-25,S4,T6,T6_S4-20,0.438,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-02-01,S4,T7,T7_S4-20,0.575,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-02-05,S4,T8,T8_S4-20,0.405,NA,NA,NA,NA,NA,32,32.5288869048,Bleaching,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-04-05,S4,T11,T11_S4-20,0.288,NA,NA,NA,NA,NA,27,NA,Recovery ,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-05-26,S4,T12,T12_S4-20,NA,0.0006024606,0.0033372429,0.0039397035,0.8470797053,D,27,NA,Control,Nutrients1,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-06-13,S4,T13,T13_S4-20,NA,0.0066608846,0.0100070332,0.0166679177,0.6003769243,D,27,NA,Control,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-07-19,S4,T14,T14_S4-20,NA,0.0061072546,0.0089278245,0.0150350791,0.5937996342,D,27,27.1685208333,Control,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2016-09-26,S4,T15,T15_S4-20,NA,0.0031929529,0.0003150668,0.0035080197,0.0898132791,C,26,NA,Control,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-03-23,S4,T16,T16_S4-20,NA,0.0050400956,0,0.0050400956,0,C,26,26.3338953846,Control,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-05-11,S4,T17,T17_S4-20,0.582,0.0920569595,0,0.0920569595,0,C,26,27.3250833333,Control,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-05-18,S4,T18,T18_S4-20,0.556,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-05-25,S4,T19,T19_S4-20,0.549,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-06-01,S4,T20,T20_S4-20,0.477,0.0149062856,0,0.0149062856,0,C,32,31.6596716418,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-06-03,S4,T21,T21_S4-20,0.358,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-06-08,S4,T22,T22_S4-20,0.357,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-06-15,S4,T23,T23_S4-20,0.129,0.0005831519,0,0.0005831519,0,C,32,29.8219074627,Bleaching,Nutrients2,CO2,2,Control,Control,2,No,Ssid
S4-20,2017-07-20,S4,T24,T24_S4-20,0.408,0,0.0001222693,0.0001222693,1,D,26,NA,Control,Mcav,CO2,2,Control,Control,2,No,Ssid
S4-20,2018-01-22,S4,T26,T26_S4-20,NA,9.64861458490218E-05,0.001760293,0.0018567792,0.9480357452,D,26,NA,Control,Mcav,CO2,2,Control,Control,2,No,Ssid
S4-21,2015-06-30,S4,T0,T0_S4-21,0.541,0.000681061,0.0058949999,0.0065760609,0.8964332897,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2015-08-04,S4,T1,T1_S4-21,0.486,0.0017627187,0.0075075592,0.0092702779,0.8098526601,D,26,25.6870654762,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2015-10-02,S4,T2,T2_S4-21,0.43,0.0019677814,0.0244805679,0.0264483493,0.9255990853,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2015-10-21,S4,T3,T3_S4-21,0.414,0.0036566543,0.0313327273,0.0349893816,0.8954924582,D,26,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2015-12-12,S4,T4,T4_S4-21,0.417,0.0002748005,0.0059084671,0.0061832675,0.9555574045,D,26,24.1799131737,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-01-14,S4,T5,T5_S4-21,0.49,0.001364816,0.005978103,0.007342919,0.8141316842,D,26,24.7799156627,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-01-25,S4,T6,T6_S4-21,0.457,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-02-01,S4,T7,T7_S4-21,0.457,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-02-05,S4,T8,T8_S4-21,0.447,0.0013561671,0.0049203308,0.0062764979,0.7839293314,D,32,32.5288869048,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-02-12,S4,T9,T9_S4-21,0.455,1.80236552272554E-05,0.0003281465,0.0003461701,0.9479341128,D,32,32.8829107143,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-02-22,S4,T10,T10_S4-21,0.246,0,2.97762744178482E-05,2.97762744178482E-05,1,D,32,28.6980863095,Bleaching,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-04-05,S4,T11,T11_S4-21,0.406,0,0.0081060751,0.0081060751,1,D,27,NA,Recovery ,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-05-26,S4,T12,T12_S4-21,NA,0,0.0063269832,0.0063269832,1,D,27,NA,Control,Nutrients1,Dark,1,NO3,Control,1,Yes,
S4-21,2016-06-13,S4,T13,T13_S4-21,NA,0,0.0050434245,0.0050434245,1,D,27,NA,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2016-07-19,S4,T14,T14_S4-21,NA,0,0.0026589698,0.0026589698,1,D,27,27.1685208333,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2016-09-26,S4,T15,T15_S4-21,NA,0,0.000625777,0.000625777,1,D,26,NA,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-03-23,S4,T16,T16_S4-21,NA,0,0.0018514999,0.0018514999,1,D,26,26.3338953846,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-05-11,S4,T17,T17_S4-21,0.498,0,0.0057484614,0.0057484614,1,D,26,27.3250833333,Control,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-05-18,S4,T18,T18_S4-21,0.488,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-05-25,S4,T19,T19_S4-21,0.49,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-06-01,S4,T20,T20_S4-21,0.484,0,0.0283967055,0.0283967055,1,D,32,31.6596716418,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-06-03,S4,T21,T21_S4-21,0.457,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-06-08,S4,T22,T22_S4-21,0.428,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-06-15,S4,T23,T23_S4-21,0.311,0,0.0066807273,0.0066807273,1,D,32,29.8219074627,Bleaching,Nutrients2,Dark,1,NO3,Control,1,Yes,
S4-21,2017-07-20,S4,T24,T24_S4-21,0.249,0,0.0068939482,0.0068939482,1,D,26,NA,Control,Mcav,Dark,1,NO3,Control,1,Yes,
S4-22,2015-06-30,S4,T0,T0_S4-22,0.525,0.0062364826,0.0112831367,0.0175196194,0.6440286451,D,26,NA,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2015-08-04,S4,T1,T1_S4-22,0.539,0.0154835685,0.0037532015,0.01923677,0.1951055968,C,26,25.6870654762,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2015-10-02,S4,T2,T2_S4-22,0.577,0.005645583,0.0005672307,0.0062128137,0.0913001265,C,26,NA,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2015-10-21,S4,T3,T3_S4-22,0.605,0.0144307275,0.0013599266,0.0157906541,0.0861222472,C,26,NA,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2015-12-12,S4,T4,T4_S4-22,0.519,0.0045333576,0.0006903498,0.0052237073,0.132157055,C,26,24.1799131737,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-01-14,S4,T5,T5_S4-22,0.557,0.032436952,0.0011602282,0.0335971801,0.0345334985,C,26,24.7799156627,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-01-25,S4,T6,T6_S4-22,0.535,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-02-01,S4,T7,T7_S4-22,0.464,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-02-05,S4,T8,T8_S4-22,0.483,0.0005296221,0.000744211,0.0012738331,0.584229577,D,32,32.5288869048,Bleaching,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-02-12,S4,T9,T9_S4-22,0.302,0,7.347280920544E-05,7.347280920544E-05,1,D,32,32.8829107143,Bleaching,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-02-22,S4,T10,T10_S4-22,0.268,NA,NA,NA,NA,NA,32,28.6980863095,Bleaching,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-04-05,S4,T11,T11_S4-22,0.487,0,0.0081850221,0.0081850221,1,D,27,NA,Recovery ,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-05-26,S4,T12,T12_S4-22,NA,0,0.0107465233,0.0107465233,1,D,27,NA,Control,Nutrients1,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-06-13,S4,T13,T13_S4-22,NA,0,0.0043635527,0.0043635527,1,D,27,NA,Control,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-07-19,S4,T14,T14_S4-22,NA,0.00003497,0.0023686076,0.0024035776,0.9854508529,D,27,27.1685208333,Control,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2016-09-26,S4,T15,T15_S4-22,NA,0,0.0058851414,0.0058851414,1,D,26,NA,Control,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-03-23,S4,T16,T16_S4-22,NA,0,0.000610916,0.000610916,1,D,26,26.3338953846,Control,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-05-11,S4,T17,T17_S4-22,0.532,0,0.020545966,0.020545966,1,D,26,27.3250833333,Control,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-05-18,S4,T18,T18_S4-22,0.499,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-05-25,S4,T19,T19_S4-22,0.491,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-06-01,S4,T20,T20_S4-22,0.441,0,0.0322559491,0.0322559491,1,D,32,31.6596716418,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-06-03,S4,T21,T21_S4-22,0.449,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-06-08,S4,T22,T22_S4-22,0.379,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-06-15,S4,T23,T23_S4-22,0.311,0,0.0001581826,0.0001581826,1,D,32,29.8219074627,Bleaching,Nutrients2,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2017-07-20,S4,T24,T24_S4-22,0.215,0.000025868,0.0013037655,0.0013296334,0.9805450454,D,26,NA,Control,Mcav,N,2,NH4,NH4,2,Yes,Ssid
S4-22,2018-01-22,S4,T26,T26_S4-22,NA,0,0.0035836254,0.0035836254,1,D,26,NA,Control,Mcav,N,2,NH4,NH4,2,Yes,Ssid
S4-23,2015-06-30,S4,T0,T0_S4-23,0.545,0.0061878663,0.0087238984,0.0149117648,0.5850346069,D,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2015-08-04,S4,T1,T1_S4-23,0.568,0.0045727578,0.0046451574,0.0092179152,0.5039271139,D,26,25.6870654762,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2015-10-02,S4,T2,T2_S4-23,0.453,0.0029170955,0.0016541183,0.0045712138,0.3618553881,C,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2015-10-21,S4,T3,T3_S4-23,0.395,0.006424648,0.013669421,0.020094069,0.6802714281,D,26,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2015-12-12,S4,T4,T4_S4-23,0.466,0.000698428,0.011664918,0.0123633459,0.9435081741,D,26,24.1799131737,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-01-14,S4,T5,T5_S4-23,0.463,NA,NA,NA,NA,NA,26,24.7799156627,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-01-25,S4,T6,T6_S4-23,0.415,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-02-01,S4,T7,T7_S4-23,0.423,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-02-05,S4,T8,T8_S4-23,0.395,NA,NA,NA,NA,NA,32,32.5288869048,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-02-12,S4,T9,T9_S4-23,0.42,NA,NA,NA,NA,NA,32,32.8829107143,Bleaching,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-05-26,S4,T12,T12_S4-23,NA,0.0030649664,0.0027921202,0.0058570866,0.4767080323,C,27,NA,Control,Nutrients1,CO2,1,Control,Control,1,No,
S4-23,2016-06-13,S4,T13,T13_S4-23,NA,0.0169131577,0.0469733538,0.0638865114,0.7352624635,D,27,NA,Control,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2016-07-19,S4,T14,T14_S4-23,NA,0.0123165881,0.0147349566,0.0270515447,0.544699268,D,27,27.1685208333,Control,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2016-09-26,S4,T15,T15_S4-23,NA,0.0029947893,0.0003184782,0.0033132675,0.0961221007,C,26,NA,Control,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-03-23,S4,T16,T16_S4-23,NA,0.0032576088,0,0.0032576088,0,C,26,26.3338953846,Control,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-05-11,S4,T17,T17_S4-23,0.58,0.0514333125,0,0.0514333125,0,C,26,27.3250833333,Control,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-05-18,S4,T18,T18_S4-23,0.562,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-05-25,S4,T19,T19_S4-23,0.552,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-06-01,S4,T20,T20_S4-23,0.481,0.0102895737,0,0.0102895737,0,C,32,31.6596716418,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-06-03,S4,T21,T21_S4-23,0.398,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-06-08,S4,T22,T22_S4-23,0.371,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-06-15,S4,T23,T23_S4-23,0.124,0.0019593393,0,0.0019593393,0,C,32,29.8219074627,Bleaching,Nutrients2,CO2,1,Control,Control,1,No,
S4-23,2017-07-20,S4,T24,T24_S4-23,0.394,NA,NA,NA,NA,NA,26,NA,Control,Mcav,CO2,1,Control,Control,1,No,
S4-24,2015-06-30,S4,T0,T0_S4-24,0.541,0.0047652876,0.008400828,0.0131661156,0.6380642726,D,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2015-08-04,S4,T1,T1_S4-24,0.546,0.0115208886,0.0120304438,0.0235513323,0.5108179702,D,26,25.6870654762,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2015-10-02,S4,T2,T2_S4-24,0.52,0.0088832734,0.0038256069,0.0127088803,0.3010184088,C,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2015-10-21,S4,T3,T3_S4-24,0.496,0.0192562215,0.0021439197,0.0214001412,0.1001825027,C,26,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2015-12-12,S4,T4,T4_S4-24,0.519,0.0058332461,0.0003488051,0.0061820513,0.0564222344,C,26,24.1799131737,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-01-14,S4,T5,T5_S4-24,0.573,0.0254447831,0.0004791796,0.0259239627,0.018484041,C,26,24.7799156627,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-01-25,S4,T6,T6_S4-24,0.552,NA,NA,NA,NA,NA,32,31.7936130952,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-02-01,S4,T7,T7_S4-24,0.47,NA,NA,NA,NA,NA,32,32.5548154762,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-02-05,S4,T8,T8_S4-24,0.348,0.0007322113,3.45171483572923E-05,0.0007667284,0.0450187413,C,32,32.5288869048,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-02-12,S4,T9,T9_S4-24,0.294,1.73946085199367E-05,0,1.73946085199367E-05,0,C,32,32.8829107143,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-02-22,S4,T10,T10_S4-24,0.066,NA,NA,NA,NA,NA,32,28.6980863095,Bleaching,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-04-05,S4,T11,T11_S4-24,0.434,0,0.0110629659,0.0110629659,1,D,27,NA,Recovery ,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-05-26,S4,T12,T12_S4-24,NA,0,0.0194649282,0.0194649282,1,D,27,NA,Control,Nutrients1,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-06-13,S4,T13,T13_S4-24,NA,0.0004991433,0.0127817091,0.0132808524,0.9624163201,D,27,NA,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-07-19,S4,T14,T14_S4-24,NA,0.0001536256,0.008195948,0.0083495737,0.9816007807,D,27,27.1685208333,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2016-09-26,S4,T15,T15_S4-24,NA,0,0.0009961836,0.0009961836,1,D,26,NA,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-03-23,S4,T16,T16_S4-24,NA,0,0.0010535536,0.0010535536,1,D,26,26.3338953846,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-05-11,S4,T17,T17_S4-24,0.522,0,0.0347134473,0.0347134473,1,D,26,27.3250833333,Control,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-05-18,S4,T18,T18_S4-24,0.509,NA,NA,NA,NA,NA,32,30.224988024,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-05-25,S4,T19,T19_S4-24,0.507,NA,NA,NA,NA,NA,32,29.9672335329,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-06-01,S4,T20,T20_S4-24,0.441,0,0.0126455376,0.0126455376,1,D,32,31.6596716418,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-06-03,S4,T21,T21_S4-24,0.416,NA,NA,NA,NA,NA,32,31.5688179104,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-06-08,S4,T22,T22_S4-24,0.389,NA,NA,NA,NA,NA,32,31.9263928571,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-06-15,S4,T23,T23_S4-24,0.237,0,0.0002578386,0.0002578386,1,D,32,29.8219074627,Bleaching,Nutrients2,Control,2,NH4,NH4,2,Yes,Ssid
S4-24,2017-07-20,S4,T24,T24_S4-24,0.263,0,0.014362653,0.014362653,1,D,26,NA,Control,Mcav,Control,2,NH4,NH4,2,Yes,Ssid
